,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
lowest,0.086637475,0.17701188,0.02872259,-0.016160965,0.08160399,-0.22548378,0.033666026,0.35476685,-0.10814814,-0.119321145,0.055598572,-0.05726846,-0.09000521,-0.11706777,0.060891375,-0.07262738,0.0034691151,-0.22118782,-0.19383107,-0.21592842,0.09747325,0.14009158,0.08542223,-0.07204894,-0.14411673,-0.07093777,-0.118006,-0.14693809,-0.16134802,-0.05469392,0.15296246,-0.117988534,0.09037291,-0.033074517,-0.07281486,0.08861218,-0.19381195,-0.11816426,-0.046049833,-0.43210977,0.19027779,-0.14041707,0.022000756,-0.07133515,0.074873686,-0.12734911,-0.1692553,-0.0260081,0.08041389,0.12678899,0.029684387,-0.21535292,-0.036025167,0.019546883,-0.036512524,-0.012823593,0.1322227,0.027073372,-0.112581566,0.02345123,-0.086240314,0.029274039,-0.023759661,-0.099681616,-0.15720282,0.37186334,0.055225447,0.12062694,-0.19845264,0.11476131,-0.08146831,0.026386246,0.09291284,-0.085633494,0.15330553,0.14940694,0.017652292,-0.03521346,-0.35949585,0.061954502,-0.12693031,0.008418227,-0.10522909,0.20530413,-0.03425494,-0.008586066,0.06347488,0.27263564,0.18109865,0.031990364,0.15581158,0.10054678,-0.06993453,0.10750219,0.30721453,0.11763104,0.06852316,-0.0517795,0.040926993,-0.06705411
construction,-0.004937507,0.05913249,-0.09892243,0.055718325,0.14411485,-0.12923907,0.029755982,0.40344158,-0.2967668,-0.08031215,-0.15490066,-0.18687405,-0.15454724,0.047134995,0.16632041,-0.058029883,-0.03275818,-0.17256595,-0.043809712,-0.1440162,0.17584464,0.13959995,0.033869695,-0.14858612,-0.08189108,-0.11608848,-0.20796016,-0.07883704,-0.21931615,0.043637514,0.26351708,-0.083768435,0.025836853,-0.008216543,-0.06529967,0.2505265,-0.18918908,-0.10828127,-0.026496196,-0.5157255,0.12523812,-0.1638913,-0.011531615,0.12497928,0.08610422,-0.08171921,-0.18530656,-0.016296392,0.12584484,0.07210879,0.02589531,-0.12112067,-0.01658394,0.054141607,0.04769578,0.07835341,0.112597354,0.021957891,-0.13149685,-0.017565746,-0.096232176,0.22214572,-0.045460306,-0.09385807,-0.12694398,0.33017734,0.052220985,0.2375657,-0.16447447,0.15487184,-0.08704851,0.079895504,0.11549073,-0.15711652,0.2885233,0.12940586,-0.029121276,-0.12643966,-0.2366857,-0.088880725,-0.17220846,0.0028946039,-0.19829613,0.22735612,0.062402613,0.00970982,0.06996605,0.28049558,0.18145302,-0.0026714385,0.13890463,0.04297159,-0.053103164,0.113050275,0.17957507,0.18309644,0.17552033,-0.13847508,0.1814213,-0.1437358
jpy,-0.028065354,-0.037078004,-0.1308196,0.04859137,0.20350884,-0.5754011,-0.083953045,0.42973515,0.014557285,-0.019494075,0.11366827,-0.46105754,-0.089672066,0.19884169,-0.037147593,-0.15277238,0.01450788,-0.18733428,0.07439492,-0.115389176,0.015816476,0.09199324,0.22897531,-0.22719856,0.046041373,-0.28897834,-0.23371544,-0.1260975,-0.03460257,-0.28834116,0.431738,0.17313568,0.13313845,0.01195855,-0.055811968,0.24675947,-0.13178554,-0.22666734,-0.25449792,-0.3899128,-0.0031477078,-0.12776862,-0.25953794,0.16419393,0.22689898,-0.3322653,-0.102392145,-0.04353754,-0.011075554,0.1578596,-0.02974488,-0.2089338,0.1096117,0.36426035,-0.09025228,0.2375306,0.14328319,-0.1928155,-0.022642767,0.19887584,-0.066789284,0.05876633,-0.020462565,0.17676927,-0.25980031,0.31429815,0.03120977,0.3975647,-0.12975688,0.11999687,0.10186937,-0.03753707,0.37337324,-0.013838071,0.26653978,0.12332879,-0.10608176,-0.21226276,-0.28928798,0.10875909,-0.30738175,0.0044375644,-0.15751126,0.23813087,0.06868582,0.21415514,0.09371163,0.32627946,0.28182447,0.25406048,0.23736747,0.04046087,-0.12627177,0.26897004,0.32673785,0.5725494,0.15582651,-0.033247408,0.14590797,0.09441272
gain,0.13554175,0.1714197,-0.04171809,-0.08623281,0.012388774,-0.11413319,0.039215367,0.24347678,-0.06408404,-0.18443148,0.12834637,0.025170935,-0.045289606,-0.14691822,0.0050102677,-0.02713522,0.06399376,-0.23714022,-0.28944457,-0.2832898,0.100978315,0.12214272,0.122847795,-0.10957515,-0.09622445,-0.059401304,-0.14674792,-0.20782743,-0.09794554,-0.06249805,0.0941616,0.026773706,0.087378666,-0.042761,-0.068545535,0.057617605,-0.15282296,-0.18947034,-0.18739419,-0.3240435,0.27117974,-0.09671307,-0.018753732,-0.08275144,0.058344126,-0.19156547,-0.09729937,-0.07437347,0.018500546,0.16563721,0.12966792,-0.2587571,-0.12266783,0.104976945,-0.115101635,-0.04870513,0.097202845,0.04512641,-0.110507496,0.040101565,0.045277804,-0.13019347,0.04196959,-0.105592124,-0.16693428,0.35526833,-0.009411972,-0.034663875,-0.33153647,0.11501431,-0.19343056,0.109967254,0.062594324,-0.10006378,-0.02142517,0.035928298,0.03974234,0.057148173,-0.47825012,0.30872896,-0.083883435,0.0063300794,-0.11126828,0.25273085,-0.16068386,0.010685317,0.10999403,0.32791397,0.1513021,0.0152082285,0.112008676,0.13200252,-0.10885431,0.06096882,0.33790076,0.058725096,0.00038148894,-0.030120362,-0.013674566,-0.022990819
size,0.12039598,0.14863247,0.11666518,-0.053657867,0.21278018,-0.53201294,0.026163336,0.456565,-0.052769504,-0.09796769,0.10831525,-0.1749755,-0.15739475,0.038401715,0.14819823,0.009133004,0.023036597,-0.21634527,-0.16562653,-0.25595108,0.047273256,0.02758845,0.20107707,-0.06387836,-0.08449251,0.054380134,0.013585555,0.0018589988,-0.14327894,0.01236353,0.1664165,-0.1979881,0.14949517,-0.08982067,-0.08790714,0.078847736,0.018607084,0.009345876,-0.08683496,-0.41760784,0.08370507,-0.18350954,-0.011656071,-0.111789055,0.13421302,-0.16642506,-0.18270172,-0.0658294,0.049263496,0.16805416,-0.094778724,-0.08566017,-0.07391257,0.030520657,-0.08599837,0.117872894,0.090833224,0.0010238881,-0.0759873,0.26730034,-0.08157727,0.01519141,-0.0017786038,-0.020927994,-0.14363956,0.3652058,0.05069174,0.2692297,0.009974083,0.04562809,0.046258215,-0.108134195,0.17703502,-0.04472943,0.23107472,0.21557958,-0.0004829265,0.068871066,-0.3572819,-0.0052275206,-0.2153853,0.19698836,-0.048853815,0.05019021,-0.08544022,-0.0025443314,-0.04214504,0.30382589,0.117922924,-0.11766056,0.26226446,0.046645157,0.1437125,0.18940623,0.3708048,0.21191783,0.17151897,-0.109459125,-0.07344626,-0.06921515
historically,0.17126103,0.17544374,0.08463351,-0.066560954,0.030610899,-0.23941146,-0.02894946,0.28006443,0.0028845628,-0.19389534,0.22548926,0.03561292,-0.13917446,-0.17783731,-0.040010568,0.021912526,0.046423506,-0.28753653,-0.34141037,-0.25278446,0.11426646,0.07196704,0.11107984,-0.030371387,-0.08802539,-0.06576841,-0.09904133,-0.1689173,-0.08006496,-0.040127918,0.006818818,-0.07229291,0.15231849,-0.07566145,-0.041319214,-0.017600248,-0.11780241,-0.12491843,-0.2235754,-0.29525927,0.33426672,-0.14321029,-0.0034484658,-0.16901362,0.068810955,-0.24193259,-0.117525436,-0.07129981,0.06955719,0.22583833,0.123300664,-0.2247967,-0.11899858,0.09453129,-0.12992902,-0.069675215,0.15850726,5.3054497e-05,-0.10123349,0.11187563,0.0349854,-0.19343118,0.01823391,-0.15098073,-0.2398965,0.3570482,0.031707503,-0.056987274,-0.2448092,0.06209054,-0.14476803,-0.01536299,0.052490316,-0.1108112,-0.052390736,0.091356665,0.06993389,0.08505468,-0.53524053,0.372612,-0.08919148,0.093757965,0.030249728,0.19777158,-0.20803602,0.04955461,0.005935704,0.367361,0.17089753,0.02929684,0.13742456,0.12580326,-0.07534302,0.05532227,0.41823176,0.04961805,-0.08658437,-0.0449191,-0.117454104,-0.023244495
restrictions,-0.15455079,0.1284288,0.1823335,-0.10305075,0.28017485,-0.103941076,-0.093676016,0.28775176,-0.078138165,-0.06941083,0.015476195,-0.18441744,-0.2934002,-0.110448204,0.057147387,-0.051644813,-0.10238609,-0.09300672,-0.077776924,-0.10561596,0.2515627,0.10065014,0.12730488,-0.051230177,-0.11726253,-0.24441957,-0.0827245,-0.07401769,-0.26953354,0.07985035,0.06815938,-0.12990029,-0.05673565,-0.062493857,0.033448137,0.1260725,-0.19719265,-0.06464537,0.016968753,-0.36558872,0.29270908,-0.27585813,0.012955738,0.04406422,0.00802751,-0.2751991,-0.28815264,0.09222044,0.13139348,0.17694497,0.13510719,-0.042632516,0.10050862,-0.1377607,-0.13838641,-0.040608704,0.171493,-0.058515567,-0.20261803,-0.059760112,-0.15280196,0.17630985,-0.012563191,-0.28083503,-0.16049345,0.35261384,0.08915103,0.12859398,-0.12636562,-0.03166348,0.007875456,-0.0028485854,0.14000545,-0.053837344,0.25838625,0.25832164,0.04522474,-0.119923174,-0.27921146,0.08300926,-0.14852846,0.08387146,-0.026964547,0.21028288,0.0065919547,0.055309504,-0.052665137,0.24931733,0.17548656,0.13350348,0.26766425,0.1396117,-0.027777955,0.024668297,0.3463873,0.12887299,0.11224034,-0.24191622,0.08346759,-0.103791684
analyst,0.09252217,0.21855837,-0.042526208,-0.31825274,0.055707905,-0.3400442,0.38220188,0.2546935,0.106499955,-0.19278418,-0.13672344,-0.2703799,0.022151066,-0.025304006,0.27757224,-0.11082805,-0.144045,-0.11220059,-0.10814239,-0.62911546,0.5811998,0.2509323,0.39765117,-0.09179334,-0.33744833,0.1538756,-0.17785597,-0.06573436,-0.113036625,-0.021140749,0.3115046,0.31701148,-0.031278893,0.2813369,-0.26983654,0.006325702,-0.064167574,-0.12851329,-0.07050036,-0.41626972,0.20605655,-0.013968181,-0.16720037,-0.16255492,0.13323879,-0.086671025,-0.033005305,-0.029920885,0.015810061,0.27748728,-0.008644671,0.08030813,-0.007738677,-0.32767174,-0.2367077,0.024531778,0.1518093,0.14504491,-0.30959898,-0.26467586,-0.021535289,0.058516722,-0.11048045,-0.29776073,-0.12375498,0.28550264,-0.08703868,0.14180689,-0.45607916,0.31511292,-0.5608518,0.0726897,0.27103522,0.043531287,0.111166105,-0.10782788,0.0019625032,0.10095784,-0.39060956,0.27095914,0.024355907,0.21020001,-0.423057,0.3947767,-0.030247958,-0.1796279,0.11387494,-0.11588668,-0.23173481,-0.31133777,0.40932512,-0.04057687,0.076023296,0.20958345,0.21419978,0.07033267,0.2913437,-0.0284293,-0.13139276,-0.094384365
transition,-0.037568916,0.079805076,0.02281948,-0.05356828,0.11936854,0.004321182,0.040474117,0.23449144,-0.16446753,-0.18830371,-0.053201094,-0.1672007,-0.19341922,-0.09821451,0.10638387,-0.029219175,-0.06690039,-0.15182418,-0.03330077,-0.20888641,0.3349843,0.13363433,0.067607135,-0.0624377,-0.10433611,-0.14550412,-0.14753129,-0.07318232,-0.20376211,0.080614604,0.093987636,-0.035531603,0.011759435,-0.00067096145,-0.0545106,0.16569206,-0.15544026,-0.14152656,-0.06077005,-0.41704002,0.23868673,-0.18621945,0.027650014,-0.0014130446,0.06459343,-0.15069275,-0.21724132,0.014507359,0.10850129,0.1445,0.15083773,-0.05962548,0.034611758,-0.0935134,-0.06682383,-0.08646364,0.114716426,-0.02860753,-0.21319288,-0.0884227,-0.044537313,0.12641315,-0.042492665,-0.28939217,-0.15673171,0.2868837,0.010689973,0.014688129,-0.19925869,0.06566004,-0.1779586,0.063813396,0.03484189,-0.1330579,0.14975587,0.13456333,0.030246325,-0.09586248,-0.24839123,0.15957412,-0.040640373,0.042455316,-0.104262136,0.30977604,0.012223591,0.030297061,0.04897195,0.24101117,0.12775737,0.021089721,0.18420488,0.10219961,-0.04419232,0.028916162,0.292584,0.07785241,-0.010647566,-0.22929731,0.039205562,-0.13502865
rose,0.070966385,0.07740375,0.041736435,0.06026924,0.13891912,-0.3409968,-0.02605898,0.42913988,-0.19013943,-0.12896903,-0.011448805,-0.19858496,-0.24049746,0.028371682,0.146564,-0.025704553,-0.062292192,-0.13628854,-0.07408336,-0.15816635,0.1513222,0.14098758,0.011393143,-0.048012838,-0.14511658,-0.03176856,-0.15851879,0.004335165,-0.21998325,0.033691794,0.19418779,-0.23287626,0.13359742,-0.06551107,-0.09132577,0.17979163,-0.07964454,-0.06513133,-0.089229025,-0.42131275,0.08160217,-0.13558699,0.013297063,0.0032587266,0.0956662,-0.10572746,-0.18614762,-0.07289272,0.09273973,0.10175087,-0.025335805,-0.089582056,0.033893883,0.0220018,0.040366907,-0.015350699,0.15777478,-0.008958868,-0.06252499,0.1806488,-0.11463268,0.10620474,-0.14421745,-0.17171952,-0.14641279,0.3274593,0.002009698,0.19030358,-0.041233744,0.051217392,-0.109395005,-0.04457227,0.086495414,-0.079098806,0.3019229,0.14729168,-0.012115042,-0.053132117,-0.2831692,-0.06411333,-0.1998246,0.12920317,-0.036686208,0.20692985,2.7414382e-05,0.018183125,-0.025833845,0.22974779,0.19227566,-0.050957724,0.21843748,0.06035238,0.027013544,0.0851737,0.3508582,0.18381172,0.03284285,-0.14109047,0.032705113,-0.073998585
days,0.10601984,0.21050102,-0.10286692,-0.011657747,-0.0082711475,-0.18540233,0.17669232,0.4023771,-0.12303339,-0.13461858,0.031556215,-0.14962573,0.023033246,-0.09755634,0.08948648,-0.12572278,0.058321014,-0.23370123,-0.19309527,-0.3018211,-0.021141237,0.20809764,0.13242751,-0.10687002,-0.16947144,0.058715813,-0.1955828,-0.18079475,-0.09711354,-0.0733777,0.29542676,0.02275974,0.07424865,0.03877428,-0.12599957,0.16541037,-0.12164848,-0.25715214,-0.05518554,-0.4430071,0.09914643,-0.059344623,-0.07987442,-0.11451338,0.14630474,-0.029058507,-0.055701412,-0.15275408,0.0009597104,0.105307356,-0.042347167,-0.26635763,-0.07709589,0.14284244,0.0665725,0.04591223,0.0826246,0.06721647,-0.06900826,0.1172732,-0.11279126,-0.03847846,-0.025691148,-0.050450545,-0.074621476,0.37372676,-0.04162385,0.1290127,-0.28694916,0.286714,-0.09263008,0.097809024,0.21408321,-0.08140142,0.09708251,0.054380238,0.0035907186,-0.038340203,-0.38283777,0.056784038,-0.114861615,-0.03771137,-0.26943278,0.23607804,-0.0443167,-0.09488374,0.122006446,0.1855626,0.16766535,0.05938005,0.09655611,0.0039391,-0.029731745,0.122331135,0.22948799,0.13850471,0.24955894,0.024891397,0.13229811,0.0105690155
head,-0.1085239,0.14956005,-0.060232088,-0.21673949,0.115816206,-0.3397437,0.20583867,0.20330541,0.06145094,-0.057528645,-0.23135935,-0.3087916,-0.03302363,0.053230587,0.32148102,-0.24033506,-0.23123749,-0.14977941,0.04534618,-0.4341888,0.5387017,0.2385017,0.31065944,-0.18810514,-0.21188417,0.038070917,-0.25148138,-0.0054366062,-0.14184344,-0.07254723,0.35457078,0.31753233,-0.16024767,0.30313852,-0.17753193,0.057586633,-0.11303721,-0.04305197,-0.0635206,-0.31381628,0.117781125,-0.021593273,-0.27835068,0.06493963,0.14290802,-0.15513435,-0.054247484,0.043220263,-0.0027521786,0.2566575,-0.007048136,0.10867967,0.03427058,-0.20142357,-0.16378546,0.092128746,0.10657156,0.07768721,-0.33648172,-0.28352153,-0.03914335,0.21229678,-0.15773132,-0.2912156,-0.085548,0.15158057,-0.06308665,0.2560302,-0.3495871,0.24703673,-0.5397551,0.18321025,0.25444508,0.0003563979,0.19467364,-0.10089456,-0.1047541,-0.10134868,-0.22827677,0.21726921,-0.0027520144,0.20279755,-0.39542833,0.36188337,0.06684959,-0.0633405,0.025200669,-0.03520594,-0.17041112,-0.1550116,0.27614972,-0.029486971,0.017475463,0.18713444,0.13151723,0.17957123,0.32877585,-0.005523032,-0.047022995,-0.1686109
rebound,-0.054547936,0.08901476,0.07669043,-0.004530623,0.19729675,-0.07217419,-0.063446715,0.30449754,-0.1606137,-0.0943239,-0.023709338,-0.11721422,-0.23242061,-0.05749449,0.028983286,-0.016237408,-0.04952115,-0.15052095,-0.110550255,-0.16079587,0.21361768,0.12737557,0.05101436,-0.06440844,-0.12504368,-0.20059033,-0.11083221,-0.09380592,-0.2775034,0.04557865,0.12235766,-0.16561854,0.043142997,-0.08969995,-0.008402207,0.14866045,-0.2163161,-0.0959909,-0.030463796,-0.41986588,0.25335702,-0.19589543,0.056310613,0.048042208,0.02838918,-0.16267887,-0.2711159,0.030097984,0.14512396,0.13937843,0.16585378,-0.12053852,0.059730005,-0.067612804,-0.08433418,-0.051977977,0.16408056,-0.0021924635,-0.17835344,-0.012036372,-0.0852728,0.1524036,-0.019297687,-0.2273163,-0.16630349,0.33185694,0.042414185,0.10191095,-0.14693448,0.022933016,-0.054056335,0.031249387,0.056142934,-0.055304058,0.24941798,0.19098288,0.021097023,-0.087750986,-0.2810162,0.035120457,-0.16544451,0.050256003,-0.0639088,0.24532695,-0.012875082,0.028143687,0.020828318,0.28004742,0.21529573,0.073385045,0.21591523,0.1641247,-0.08359513,0.037598085,0.30815175,0.11872556,0.02429409,-0.19784006,0.07012855,-0.10461252
flows,0.15833536,0.18606365,-0.039825097,-0.142057,0.035328723,0.03205494,0.020870496,0.19137216,-0.032305397,-0.17643657,0.08953102,0.03262012,-0.028869893,-0.12704074,-0.09364932,-0.015854986,0.10774487,-0.19783135,-0.35607773,-0.3600259,0.17511295,0.09651662,0.20262863,-0.06172057,-0.113552436,-0.15976682,-0.13376781,-0.2932842,-0.13381858,-7.221083e-05,0.1163266,0.12415094,0.11104937,-0.07817907,-0.04079167,0.068897195,-0.23868297,-0.25601155,-0.17758994,-0.3236902,0.38019997,-0.11063946,0.05843618,-0.083464704,0.09946712,-0.18682535,-0.13871327,-0.045979157,0.099822044,0.19043145,0.2208278,-0.26910543,-0.09394866,0.046561487,-0.18900909,-0.05914782,0.076028354,0.065623365,-0.12798783,-0.025093636,0.14328426,-0.14006773,0.060202613,-0.148176,-0.21248527,0.43206048,0.00017831926,-0.11558175,-0.36208037,0.15499452,-0.17210029,0.13813023,0.046924874,-0.04735576,-0.047082275,0.026936876,0.09609415,0.060898356,-0.4766959,0.41210216,-0.06537607,-0.046492204,-0.11555864,0.32411453,-0.20506221,0.06362729,0.19382548,0.36718643,0.20958976,0.05224359,0.21405454,0.20965378,-0.19269057,0.034618985,0.27864826,-0.05547413,-0.06886217,-0.1646308,-0.046737112,0.02412927
hawkish,0.10126714,0.1646279,0.23821354,-0.03254807,0.20031512,-0.7260528,-0.062628165,0.49379018,-0.014761576,-0.09449408,0.22926168,-0.24725084,-0.21863717,-0.037218776,0.13167192,0.0078013707,-0.01058127,-0.23454858,-0.10290472,-0.24247746,0.07873386,0.06794817,0.21399821,0.023420075,-0.086175434,0.026060214,0.037569623,0.06772226,-0.110465325,-0.026337173,0.06928205,-0.270446,0.21029092,-0.07633891,-0.078915864,0.12991701,0.13905384,0.026458262,-0.1419026,-0.3696989,0.089022756,-0.22323444,-0.0606616,-0.14781818,0.15178825,-0.20710622,-0.2118919,-0.07412846,0.015398355,0.1688022,-0.11157958,-0.013998089,-0.011146483,0.047953896,-0.1126516,0.044802114,0.21515433,-0.09409864,-0.118702814,0.30639642,-0.14303756,-0.05533709,-0.095078565,-0.07292445,-0.18298815,0.37022394,0.04271713,0.24160095,0.021020094,0.020640511,-0.04002987,-0.19513907,0.18105142,-0.09313794,0.22269079,0.29371354,0.02455321,0.11079338,-0.35134336,0.043892737,-0.19460458,0.2713789,0.0042139324,-0.009277477,-0.14525323,0.101080805,-0.15160912,0.2729894,0.13658696,-0.056733392,0.2439775,-0.0038604918,0.17925218,0.12263299,0.46613398,0.20747653,0.08602814,-0.00045641,-0.12892997,-0.12807374
earlier,0.025877362,0.1451462,0.077222355,-0.07564758,0.10558261,-0.16950604,-0.040183082,0.24212526,-0.052119195,-0.12712839,0.12684613,-0.05198987,-0.12638257,-0.1275747,0.0030457797,-0.048447922,-0.025009114,-0.2752427,-0.20262988,-0.19259928,0.15889432,0.0932712,0.11550713,-0.09492543,-0.098547444,-0.14565906,-0.09405292,-0.13787852,-0.13459444,-0.030332612,0.06705769,-0.07229935,0.06134932,-0.06921606,-0.019183677,0.055113778,-0.15132526,-0.12891656,-0.17339973,-0.3359304,0.22844519,-0.15361656,0.003250658,-0.07591294,0.06891553,-0.23306593,-0.15880236,0.0041495403,0.07792802,0.19964398,0.10755295,-0.19124417,-0.04987657,0.069379464,-0.10345646,-0.058720812,0.12610728,-0.028512483,-0.14855629,0.03521122,0.0056658606,-0.010021005,-0.012954843,-0.15708539,-0.18444483,0.3109782,0.052942373,0.027627492,-0.19393659,0.04699142,-0.10508585,0.049681142,0.08569582,-0.09792336,0.061286736,0.13128096,0.024618387,-0.017648557,-0.38186193,0.20950648,-0.091264196,0.051693823,-0.036747936,0.20419826,-0.087853126,0.07283811,0.019250207,0.34261903,0.19722657,0.07009811,0.1527917,0.15623084,-0.06318412,0.052792333,0.36060065,0.12146094,-0.035763174,-0.10092545,0.010363479,-0.070293546
jobs,-0.054770257,0.18377317,0.06913086,0.015801618,0.130413,-0.2216436,-0.023944866,0.42172062,-0.21524659,-0.01939353,-0.025511952,-0.16698103,-0.1664527,0.0040134923,0.08649117,-0.082356855,-0.026955586,-0.16017753,-0.12242473,-0.22688249,0.061702903,0.18219073,0.101770535,-0.019880094,-0.17207222,-0.05766603,-0.08069708,-0.049234558,-0.23539385,0.006971756,0.17066708,-0.1623423,0.08720428,-0.020926943,-0.07740457,0.20913008,-0.12648737,-0.113217905,0.0058417683,-0.43679297,0.1655425,-0.13164018,-0.0290973,-0.01600856,0.1020981,-0.07382032,-0.21019332,-0.062058263,0.065364495,0.13160224,-0.006135257,-0.105360076,0.021104937,0.010843949,-0.008626215,0.022662064,0.18229806,0.046795957,-0.13703786,0.068311684,-0.09298368,0.09421143,-0.035105888,-0.1952982,-0.10723743,0.30219945,0.040741093,0.1955442,-0.095921375,0.121930696,-0.059345946,0.015443294,0.15374947,-0.09419808,0.21049558,0.28672862,0.019103138,-0.085169286,-0.25170827,-0.07590841,-0.16776742,0.109772384,-0.14597982,0.1389834,-0.08048791,-0.03373057,-0.050347246,0.20968355,0.17950511,0.085458815,0.16666608,0.07538396,-0.020014158,0.050167896,0.2103492,0.14011444,0.18881692,-0.06956102,0.070480965,-0.076194935
purchases,0.13246743,0.15191105,0.08222194,-0.21004328,0.093836114,-0.36466703,0.053536873,0.29723418,0.061072156,-0.10415084,0.12375213,-0.12071157,-0.04730185,-0.05519503,0.018893331,-0.025803046,0.004586429,-0.24447933,-0.2403865,-0.34242514,0.15639918,0.036441486,0.3006593,-0.040094346,-0.10560253,-0.034627233,-0.03488728,-0.09296864,-0.05513053,-0.041925438,0.08232875,0.056175433,0.11648308,-0.0077611636,-0.09363832,-0.011832945,-0.017078424,-0.114604734,-0.19457741,-0.27367944,0.1858603,-0.12668858,-0.08066009,-0.13462031,0.12978497,-0.23336147,-0.08439591,-0.014742125,0.021982843,0.21903776,-0.013698112,-0.07583147,-0.07861536,0.033426855,-0.18675092,0.053798288,0.12331559,-2.5083791e-05,-0.13534433,0.08241364,0.04821026,-0.09474559,-0.012211438,-0.0993834,-0.20929293,0.32570407,0.07677721,0.08719317,-0.238706,0.124578394,-0.1500044,-0.0054945163,0.15701051,-0.08686839,0.008466191,0.093151234,0.07534146,0.10944362,-0.39012823,0.2693042,-0.04197647,0.17901127,-0.093440674,0.12726855,-0.1695586,0.059816986,0.02692263,0.2771689,0.02173469,-0.06703392,0.26919678,0.048014756,0.043572307,0.124332316,0.3384312,0.116293356,0.09236689,-0.04048398,-0.06640985,-0.041489623
consumers,0.019024244,0.13705178,0.06937644,-0.031968802,0.14703993,-0.09654605,-0.014932752,0.30971447,-0.13714883,-0.10075451,-0.010871018,-0.078583,-0.14368077,-0.06873046,0.03886783,-0.02901345,-0.023972707,-0.1503408,-0.15373887,-0.21563382,0.17342621,0.12273078,0.11333541,-0.020501703,-0.1327366,-0.14605005,-0.1163352,-0.10241994,-0.23346993,0.040080704,0.092452265,-0.082878076,0.10305614,-0.039508846,-0.031588517,0.12979376,-0.18362847,-0.10667321,-0.06071058,-0.3671671,0.27597573,-0.14111261,0.03530668,0.016796816,0.031022545,-0.12318419,-0.21120906,-0.017292919,0.10542953,0.12045325,0.13725837,-0.1148079,0.014357342,-0.04899605,-0.091502205,-0.040623285,0.15235329,0.02689909,-0.15470646,-0.026971068,-0.036038,0.048339702,-0.03812265,-0.2245237,-0.17848758,0.33484146,0.03887803,0.06872377,-0.18765357,0.0784828,-0.09302148,0.03618048,0.058453567,-0.07636603,0.18846719,0.17950884,0.04520142,-0.043048616,-0.3099258,0.09804492,-0.14633684,0.078542285,-0.09875948,0.21755016,-0.0685947,0.017813565,0.035921223,0.24973507,0.15921105,0.020509342,0.21667537,0.13433757,-0.091158256,0.028312093,0.26835984,0.060256258,0.06290637,-0.16194388,0.008133723,-0.08925547
