,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
yield,-0.44869778,0.012766171,-0.21319818,0.46596065,0.509333,0.041133147,0.21364205,0.23198418,-0.57536757,-0.36864167,0.07309342,-0.43885404,-0.26064837,0.15291795,0.2299941,-0.34362978,-0.07833238,0.12715606,-0.009793815,0.017710157,0.21895659,-0.584995,0.20470087,0.099399224,-0.037287205,-0.5427373,-0.027958823,-0.06492629,-0.2112336,-0.19113019,0.5983641,-0.40017423,0.34248188,-0.23980047,-0.19417933,0.26136386,0.3108968,0.07810359,-0.122704856,0.012486186,0.044692345,-0.49828625,-0.03528801,0.26149434,-0.20562278,-0.44958153,-0.08083004,-0.11470444,0.19694959,0.038574364,0.053163677,-0.0457259,0.13729881,-0.06846522,-0.42070058,0.47510904,0.10086898,-0.2438276,-0.5562696,0.05323117,0.04797352,0.35592568,0.28839037,0.08560922,-0.14165774,0.4883057,0.16583507,0.17549434,-0.15412748,0.27771512,0.10888172,0.29475093,0.039831582,0.5394871,0.6983975,0.16543873,0.0047888723,-0.17590654,-0.39468828,-0.22236006,-0.3822228,-0.3325603,-0.38400534,-0.1126772,-0.022255614,0.21235697,-0.0422199,-0.6774594,0.18282144,-0.3512206,0.23707476,-0.18836729,0.053537387,0.27338865,0.25948647,0.06672126,0.30085042,-0.39345843,-0.45072448,0.013749303
china,0.13255833,0.033181075,0.2866719,-0.24521436,0.06345513,0.031886667,0.15708928,0.6030702,-0.22249441,0.020790232,-0.004102166,-0.20996559,0.030686101,0.09920848,-0.48883554,0.030075397,-0.113576695,0.22525972,0.13174622,-0.045528498,0.28576657,-0.43009496,0.3099044,-0.2838959,0.18133,0.24605885,-0.25082636,-0.04029146,-0.31782612,-0.17610593,0.6160467,-0.077931516,0.27600387,-0.23205078,0.23465972,-0.25019312,-0.23023449,-0.72335666,-0.008098811,-0.27609387,0.18957414,-0.21435519,-0.065764435,-0.07000834,-0.029418694,-0.18847324,-0.14861038,-0.0032507775,0.0029094121,0.045999233,0.3476129,-0.46552643,-0.40959716,0.09680463,0.22725716,0.25465044,0.32271287,0.22163503,-0.54938614,-0.09950284,-0.31476858,-0.070721276,-0.19736035,0.088457145,-0.1403094,-0.09077223,0.39161888,0.18733926,-0.1250686,0.19103213,-0.020205129,-0.18384013,0.10335716,0.124632575,-0.12642784,0.061647497,0.16669945,0.16845872,-0.25182587,0.48753205,-0.46947962,0.020622855,0.24365121,0.46860504,-0.50256145,0.15067147,0.038279727,0.05931928,-0.22592801,-0.35109708,0.30531725,0.32572007,0.0023813653,-0.11830549,0.20603101,0.0774513,0.25926274,0.044281103,-0.18062966,0.050762024
return,-0.24943383,-0.061822414,0.29258123,-0.018010063,0.30014098,-0.1548831,0.36555046,0.29834387,0.11382299,-0.9975482,0.17858651,-0.64535,-0.2720177,-0.11182055,0.08049063,-0.042176712,0.061794836,-0.23739767,0.36778483,0.053576294,0.35699305,0.0049134023,0.065724425,0.06991948,0.31099254,-0.21775335,-0.034384597,0.21465407,0.10265536,-0.34891787,0.08017322,-0.062304117,0.3938537,-0.1447024,-0.018440738,0.4064826,0.58744633,-0.4678809,-0.35615185,0.18814617,0.5391388,-0.5169747,0.050497044,-0.15580234,-0.15386435,-0.5702871,-0.23560494,-0.15415332,0.2992343,-0.19296888,0.2549049,-0.20386486,0.018238906,0.116516836,-0.4130388,0.32239372,0.27350566,-0.29854345,0.1641311,0.21934156,-0.1207024,0.11100006,0.23945417,0.22621143,-0.019708328,0.3455932,-0.084826164,0.3449881,0.09184298,0.42084673,0.022295045,0.28325224,0.17805347,0.18355854,0.5636749,-0.1482142,-0.0051352093,-0.47522867,-0.15426719,0.20569946,-0.21654111,-0.0060511474,-0.09925051,-0.09508349,-0.18065287,0.15396203,-0.08493736,-0.3975585,0.042111587,-0.41273615,0.16147257,-0.12865986,-0.24488045,0.09453732,0.1111304,0.08593333,0.08713319,0.06251954,-0.1573039,0.2791412
economic,-0.031534407,0.12832604,0.10084136,-0.49207798,0.019230224,-0.11260155,0.24816246,0.041078273,0.15115851,-0.2645094,-0.37423578,-0.14049779,-0.13828947,0.13707244,-0.001547395,0.053805918,-0.064313754,0.10738472,-0.11805917,-0.5927546,0.37811756,0.13671751,0.63681453,-0.07630226,0.04437335,0.19947372,-0.21838938,0.020816201,-0.16302836,0.18907833,0.51521164,-0.15591998,0.23147048,-0.07818292,0.0067813154,-0.36750934,0.038235676,-0.2254795,-0.15090652,0.121551596,0.043086298,0.10871449,0.20322609,-0.24045216,-0.014587231,-0.21134086,-0.09522332,-0.2535462,0.491312,0.20638515,0.31167293,-0.45002624,0.118971765,0.22617668,-0.018578945,0.2626655,0.10671857,-0.09958856,0.1527511,0.21966606,0.07449657,-0.025334133,-0.052236166,0.079761654,-0.0052477843,-0.12898691,0.087110564,0.19086294,-0.13488714,0.55003756,-0.19854887,0.13234116,0.06033453,-0.0084918365,0.1464499,-0.2109729,-0.011453827,0.21914381,-0.06388698,0.09111555,-0.41374293,0.034715585,-0.17116834,0.26620504,-0.11836682,-0.1328499,-0.13685323,0.026163148,-0.0808443,-0.16957468,0.13684613,0.07116093,0.010608107,-0.3953037,0.10924567,0.14756498,0.4181522,0.1308742,0.27599382,0.044600718
policy,-0.47230577,0.24040338,0.060248416,-0.38637963,-0.13989678,-0.109189056,0.27705157,-0.0142186405,-0.15015702,-0.18608242,-0.0012098041,-0.214366,-0.06767942,0.11955249,-0.045974705,-0.28185838,-0.2565383,0.05493693,-0.18643172,-0.5481542,0.083430216,0.029535474,0.561425,0.16767074,-0.29879832,-0.17225863,-0.03834202,-0.26457492,-0.25417063,0.05366106,0.85361266,-0.0328538,0.5022072,0.1541203,-0.0033175047,-0.17405243,0.028840324,-0.55291975,-0.15371025,-0.07809254,-0.07559203,-0.41272783,0.20937257,-0.12084603,0.13712527,-0.079657994,0.11460213,-0.036660295,0.18010275,0.11252788,0.2759181,-0.06450684,-0.0031927254,0.29233798,0.18115312,0.3202259,0.3494507,0.11988984,-0.3436232,0.34074095,0.2716235,-0.013851835,-0.11624787,-0.021530874,0.015138709,-0.38742206,0.082815275,-0.023301436,-0.120787,0.5516446,-0.22480792,-0.08841725,0.029981557,0.29392916,0.25998235,0.25707355,-0.0018123902,0.15851705,-0.19507532,0.07332872,0.017607775,-0.1799647,-0.20070657,0.34097075,0.026874831,0.035902675,-0.18751572,-0.0031147695,-0.0591211,-0.048249714,0.28587097,-0.12055171,0.05984798,-0.018512053,0.23333542,-0.22024877,0.39553165,-0.2457858,0.1332775,-0.22197379
services,0.21215883,0.3762432,0.2621806,0.21235996,0.11828691,0.08296382,-0.044711042,0.030828072,-0.022740116,0.27419668,-0.59266585,-0.26105475,-0.04612233,0.25429174,-0.26971355,-0.031088466,0.34666637,-0.059720606,-0.16397801,-0.44026563,0.048963543,0.2795157,0.17935163,-0.42657578,-0.07168166,0.14529169,-0.45725673,0.23207578,-0.177159,0.3098902,0.501197,-0.13280578,-0.06370312,-0.0073476504,0.086358555,-0.05549541,0.09761195,-0.1915588,-0.09866266,-0.48747656,-0.24839886,-0.12920809,0.12986119,-0.16920905,-0.10522851,0.008576888,-0.3640681,-0.13464993,0.5418573,0.030309781,0.24207933,-0.5236332,-0.092955396,0.18681589,-0.22572286,0.2445686,-0.14466435,-0.0071693077,-0.4010424,0.07808929,0.053044632,0.08599885,-0.23010792,0.44796005,0.039354365,0.11107561,-0.2062019,0.2780654,-0.17113739,0.026119359,-0.26672673,-0.17961632,0.087324485,-0.11312047,0.19990818,-0.12232533,-0.12142869,0.2518647,0.07267632,-0.045790136,-0.0007820577,0.0152166365,-0.0057717417,0.34922212,-0.1299455,0.21779925,0.28145835,0.19901545,0.34070513,0.1438585,-0.04141295,-0.11103984,-0.042216606,-0.5326437,0.2645554,0.03558435,-0.53916216,0.21197824,0.5108072,0.025439683
expect,-0.36394402,-0.042886704,0.18756017,-0.11725265,0.05486371,-0.15825458,0.3485734,0.3071254,-0.021552121,-0.43946645,-0.002428952,-0.20627983,-0.19157687,-0.1670271,0.0106911985,-0.11837485,-0.085486345,-0.17283866,0.108263984,-0.43906656,0.24734199,-0.0004959512,0.53267616,0.19650795,-0.20752953,-0.07107383,-0.092584915,-0.11194572,-0.093465485,0.16476978,0.54015166,-0.12978908,0.45467582,-0.012917897,-0.034875207,0.088534646,0.08924478,-0.5093293,-0.33550656,-0.18188871,0.091944315,-0.29810384,0.15354179,0.020187689,0.05172368,-0.095713675,0.01906172,-0.13287386,0.21352379,0.12041414,0.13499026,-0.041420892,-0.0051688715,0.11310261,-0.15623587,0.1429537,0.19342215,-0.09338393,-0.12862237,0.25388423,0.15366839,-0.0012226612,0.0013624084,-0.0072140386,-0.2223017,-0.26599413,0.13787049,0.24736038,-0.037260853,0.44999686,-0.06725185,0.14120919,-0.17059031,0.25706127,0.23300922,0.035362076,0.054325562,0.0319145,-0.19010103,0.27647877,0.041676458,0.01570531,-0.01851222,0.2758591,-0.31241176,0.18146712,-0.099608906,0.060106337,-0.24242465,-0.21735138,0.34370014,-0.25893673,-0.18792808,-0.07469914,0.29208225,-0.07846923,0.0633724,-0.23197897,0.33921877,-0.024502007
jan,0.12805322,0.40240476,0.37522173,0.12683024,0.46664122,0.06809568,0.5034745,0.22284387,-0.4356114,0.18111466,-0.21069814,-1.2340009,0.09400825,-0.025785374,-0.5300544,-0.39665613,0.37552884,-0.42381057,-0.051806983,-0.17117812,0.47445002,0.26065028,0.49367642,-0.10418795,-0.05642858,-0.31885266,-0.4321562,-0.14527787,-0.65489733,-0.22554067,0.69012386,-0.37906635,0.26193166,-0.19168036,-0.513758,0.059114844,-0.06345898,-0.19521564,-0.28876233,-0.67795295,-0.39166355,-0.66775024,-0.11383125,-0.32567436,-0.6373469,-0.16966261,-0.47514307,-0.4037231,-0.041359324,0.025919242,0.24174924,-0.75392133,0.3659529,-0.15134497,0.20939787,-0.089862786,0.24893777,-0.085865386,-0.6926934,0.61223215,0.048031643,-0.620449,0.466457,0.036969297,-0.22489369,0.28882417,-0.32246295,0.7319972,-0.35872385,0.13600518,-0.41772652,0.1445891,0.38421947,-0.33483845,0.7917484,-0.19348735,-0.35744736,-0.2613203,-0.089549325,-0.4465282,-0.2395569,-0.18206483,-0.45655137,0.5655552,-0.14081837,-0.17064224,0.3027909,0.04890205,0.657028,-0.26562944,0.120835446,0.15148033,-0.25260407,-0.3132185,0.6845884,0.5750462,-0.036627967,0.16263539,-0.16894576,-0.36517674
energy,0.4687675,0.29059005,0.19235444,0.2607749,0.20123827,-0.2162025,0.34377646,0.3635268,-0.118403725,-0.1828208,-0.096577875,-0.31702083,0.16240251,0.19317792,-0.14863817,0.3417523,0.32515374,-0.1919558,0.14072971,-0.47878098,0.4754311,-0.15036738,0.22066821,-0.032880474,0.074566394,-0.03149225,-0.31006405,0.101468004,-0.08675987,0.20672266,0.50170434,-0.11405091,0.09328082,-0.2344285,0.09922445,0.103692554,0.13155979,-0.1818178,-0.3605434,-0.37311807,-0.23559879,-0.16471322,-0.036717907,-0.059464876,-0.105974734,0.017619811,-0.39836118,-0.4100238,0.3718163,0.2493599,0.06226294,-0.24770744,-0.11796035,0.07962024,-0.10344891,0.048512187,-0.17411391,0.03592768,-0.31886747,0.2046993,0.1266005,-0.0756002,-0.17372689,0.28725696,-0.32914758,-0.042782705,-0.038072273,0.35143906,0.0012110029,0.22241534,-0.10986776,-0.19638856,0.15171719,0.16880915,0.34969896,-0.055473212,0.07181435,0.16587478,-0.001584889,0.23515652,-0.09239321,0.20074068,0.066186674,0.32396567,-0.20828953,0.32158473,0.21090528,-0.009819286,0.29443565,-0.28283888,0.097251706,0.1289943,-0.25621304,-0.16360235,0.3225664,0.16316469,-0.48499537,-0.15962976,0.36916342,0.2584845
performance,-0.37674743,-0.08224769,0.0074320976,-0.052419655,0.33336735,-0.21459083,0.12539797,-0.043190178,-0.07276836,-0.5543503,-0.09247799,-0.15648618,-0.21679437,0.5127502,0.03281356,-0.34636542,0.30464306,-0.22992906,0.008790576,-0.29384145,0.27883098,0.1906318,0.17625766,-0.05126134,0.39312607,-0.13822629,-0.034723092,0.61916214,0.010289679,0.005536611,0.19805108,-0.15287445,-0.009904333,-0.25184983,0.14801586,0.13468902,0.35015935,-0.25259435,0.054203775,-0.004071589,0.23608486,-0.18049729,0.15755312,-0.0706062,-0.039674073,-0.34372157,-0.30055454,0.12982602,0.6051299,0.014450879,0.12774615,-0.17537542,-0.058647845,0.14696811,-0.6915322,0.2227927,0.0054288013,-0.26415002,0.16741534,-0.057107523,-0.10058002,0.3604071,-0.058052104,0.5320769,0.031822644,0.4270395,-0.117666036,0.41177082,-0.19315682,0.6227301,-0.08210702,0.55516857,-0.012828054,0.096295685,0.5831221,-0.38745463,-0.25967523,-0.13798892,-0.12421566,-0.04283501,-0.30654156,0.011474606,-0.34616894,0.16586336,0.0817566,0.28240618,-0.3960821,-0.4371644,0.15816715,-0.11763171,0.23272645,-0.15992579,0.06149245,-0.20573778,0.13658194,0.062449582,0.21017481,-0.1124025,-0.15586846,0.27105588
jun,-0.18050902,0.33625206,0.57715064,-0.028246526,0.056787133,0.027565513,0.17540127,0.38656253,-0.5429714,0.2555712,-0.7097011,-0.9649347,0.14675003,-0.48275977,-0.19121706,-0.22564118,-0.048708744,-0.6092317,0.3719925,-0.48082912,0.6364525,-0.31199166,0.3707383,-0.46392655,0.0022210681,0.04370316,-0.39375085,-0.3003012,-0.42184326,-0.35023898,0.6617117,0.1215877,0.4231504,-0.11619057,-0.15338424,0.075270444,-0.0065688733,-0.2495021,-0.70192957,-0.20066617,-0.093518555,-0.6135711,0.13608263,0.018444316,-0.7256728,-0.6036706,-0.25960654,-0.2454356,-0.16088149,-0.021797635,0.32179666,-0.53526217,0.06342744,0.58704245,-0.3095164,-0.024399122,0.21387076,0.038527306,-0.91459614,0.46144402,0.54407245,-0.20845085,0.18218131,0.11279009,-0.06550282,0.28364342,-0.052560095,0.49700776,-0.27632046,-0.19911274,-0.46137458,0.07410385,0.4085972,-0.08213761,0.6921718,0.034076974,0.20854603,0.01216287,-0.05304474,0.09836146,-0.3673016,-0.20942599,-0.38327497,0.3709196,-0.7410014,-0.11814533,0.69254273,0.18488252,0.54056776,-0.14689109,0.06000763,0.4867058,-0.2803198,0.07567586,0.7980355,0.50128424,-0.61531407,-0.010806461,0.30223513,-0.34227535
funds,-0.4818713,-0.0024756435,0.1946026,0.22864841,-0.01501865,-0.13042401,-0.113933004,-0.31829536,-0.039100993,-0.25956705,-0.13270205,-0.30039328,0.021609956,0.22606704,-0.056216795,-0.4186024,0.08193401,-0.43972954,0.17304498,-0.44051212,-0.012313457,0.4284692,0.38622832,-0.14206256,0.025224755,-0.13081653,-0.28623718,0.5829473,0.030241203,0.27717343,0.50945574,-0.12996632,0.18493941,-0.007912984,0.11018475,0.44812337,0.42802247,-0.31414402,-0.04110119,-0.054956753,0.16575828,-0.5450226,0.24535328,0.08357725,-0.03693696,-0.17447545,-0.19668235,0.2988921,0.45410606,-0.17107198,0.2972486,0.03636577,0.18276621,0.05159127,-0.76727265,0.16695856,0.037630823,0.17223766,-0.18775505,0.30306894,0.33661157,0.18063195,-0.053966515,0.32924426,0.31004605,0.29710978,0.031468,0.5470234,-0.136198,0.4684822,-0.0840968,0.6820889,0.039140407,0.3745345,0.71380657,0.14165203,-0.26230887,-0.29689258,0.19058931,-0.23146725,0.27343655,-0.20573132,-0.31769145,0.04396125,0.17046459,0.4366811,-0.38483387,-0.55066115,0.3772538,0.40969008,0.26383987,-0.17172043,-0.29017404,-0.38865545,0.1481257,-0.5374675,-0.53547305,-0.12593453,0.10454816,-0.13523819
credit,-0.14820364,0.06871212,-0.1725352,0.29861826,0.26303297,-0.004669471,-0.21674886,0.22774811,-0.44508535,-0.082601495,-0.060610242,-0.22572671,-0.28860986,0.22265115,0.21351452,-0.035160832,-0.35651988,-0.009424141,-0.021006288,-0.17535987,0.040012103,-0.4430269,0.24028336,-0.17002197,-0.04838186,-0.16827406,-0.101132,0.052034598,-0.046703696,-0.06772446,0.54506636,-0.38140306,0.17694373,-0.096562624,0.062089164,0.09252985,0.10849928,0.118655175,-0.0591761,-0.0745831,0.09087444,-0.3707492,0.078193955,0.071999356,0.034475747,-0.4109978,-0.21915713,0.094034545,0.11679135,0.0756481,0.027170494,-0.39288262,0.018757163,-0.0070563033,-0.35550913,0.41626477,-0.19397536,-0.1204795,-0.44605866,0.1273738,0.030193578,0.19434997,0.26752168,0.061705664,0.006040043,0.4898065,0.1550997,0.28495172,-0.22408682,0.09749519,0.0500735,0.20023458,0.4044388,0.27698398,0.35871786,0.07451264,0.09209707,-0.08151183,-0.07401069,-0.22846825,-0.28196758,-0.3281298,-0.40179163,0.054537255,0.27065566,0.03538411,0.08062388,-0.40474278,0.29276985,0.19397186,0.07449273,0.07376182,0.08948798,0.017744716,0.03842375,0.18224071,0.26013047,-0.10815972,-0.1773005,-0.03178304
time,-0.2559978,-0.014618815,0.13608842,-0.11922472,0.10877022,0.14314024,0.27462462,0.06853827,-0.0030472688,-0.15137422,0.06080102,-0.23266755,-0.22312887,0.019329982,-0.2785393,-0.11952079,-0.0105466815,-0.103920475,0.018132327,-0.07281544,0.23994169,0.008983207,0.1863699,0.08713736,0.13760972,-0.21850148,0.22119592,-0.013661854,-0.24023606,-0.06301067,0.36251873,-0.076111235,0.23338939,-0.15005656,0.10522649,0.06220047,0.14649376,-0.40027416,-0.20038244,-0.12506177,0.09987012,-0.37141392,0.20334776,-0.08370155,-0.0077770217,-0.28687713,-0.19385485,-0.063203834,0.12237276,-0.07899935,0.1436298,-0.25593686,-0.015273359,0.067415774,0.04913058,0.40241376,0.042367958,-0.10114927,-0.21053384,0.2241316,-0.06614082,-0.008759486,0.1522103,0.25363258,0.019320277,-0.030576054,0.091381826,0.26831928,0.010548383,0.27984002,-0.070050366,-0.072351426,-0.085746154,0.061215874,0.18506142,-0.1757153,0.08453887,-0.12642543,-0.0072018225,0.15777607,-0.10340105,-0.32884523,-0.096367426,0.081761934,-0.31261495,0.15569705,-0.13838944,-0.1984633,0.077937305,-0.16654423,0.25129396,-0.22310315,0.010245971,-0.23803337,0.027122615,0.11195394,0.11420123,-0.1650264,0.20153469,0.12734452
usd,-0.24577112,0.18107222,0.34184936,-0.19585256,-0.023664175,-0.4996746,0.07878792,0.5175725,-0.15250784,-0.37019858,0.017643515,-0.70079714,0.11891707,0.3118471,-0.14580679,-0.5082839,-0.56544554,-0.7281019,0.23264323,-0.4362703,0.5620889,0.61477685,0.32186875,-0.0014001268,-0.018960893,-0.38427833,0.019260814,-0.009030053,-0.24061334,-0.13087869,-0.106734015,-0.17066035,0.60055023,-0.0017562108,-0.46960026,0.60486436,0.084745154,0.06491462,-0.33486953,-0.2741192,0.52126604,-0.35902292,0.22583438,0.06877473,-0.1201681,-0.26261938,-0.37499374,-0.32450798,-0.23341675,-0.051811084,-0.44036475,-0.05282431,0.2081832,0.08936542,0.0019217683,-0.44280702,0.23230132,0.057645123,-0.40593398,-0.17280719,0.18330549,0.15469009,-0.20172635,-0.36147204,-0.16700791,0.44973412,-0.058582254,0.45267105,-0.28504822,0.08186338,-0.5003884,0.52701974,0.2789127,-0.0707684,0.9521251,0.48441193,0.12542517,-0.5760011,-0.6249576,-0.0037827285,0.1267375,-0.14340949,-0.47132853,0.47530887,0.3752285,-0.04618565,-0.18139006,-0.21133363,0.31421804,-0.012070033,-0.031591557,0.042378176,-0.22544748,0.10679037,0.5504115,0.23461293,-0.1881617,-0.1858786,-0.4825576,0.25724506
management,0.07540937,-0.092788264,0.4856999,-0.0674701,0.13280272,-0.36749527,-0.136315,0.010185514,0.09505194,-0.36415046,-0.20505428,-0.48620203,-0.6724857,0.4540212,-0.2364922,-0.04628873,-0.21940005,-0.22535251,-0.408494,-0.078887515,-0.05297177,0.43038386,0.052034356,-0.50556463,-0.040022675,0.2541976,-0.37152827,0.24304369,0.042771522,0.32402125,0.4708607,-0.14835206,-0.013035296,-0.07683727,0.19028538,0.28661528,0.113540545,-0.21644035,0.011733885,-0.38429043,0.18902494,-0.14817606,0.16216315,-0.13290007,0.34959018,-0.19380881,-0.24014287,0.28000244,0.5326548,0.019331569,0.485893,-0.78379685,0.1577168,0.118280955,-0.56652856,0.67645246,-0.011346195,0.010889222,0.06824452,-0.22220592,-0.1261077,0.33093774,-0.31005988,-0.040406335,-0.06872677,0.45444936,-0.0044164453,0.32872316,-0.14276755,0.20883287,0.04858365,-0.015803201,0.5667796,0.23575203,0.24924625,0.3601914,0.14606996,-0.25678146,-0.14827819,-0.19780697,-0.22788364,0.119583935,-0.31337383,0.0062349606,0.23177265,0.1312717,0.07322595,-0.15743922,0.037603986,0.33922958,-0.034821548,-0.05720646,-0.018486194,-0.3719782,-0.1098241,-0.021576721,0.021759912,0.43846813,0.074927896,-0.26121247
bloomberg,-0.022785988,-0.22525005,0.052487988,0.15862823,0.41012114,-0.3705009,0.41205198,0.32048,0.00086317444,-0.3602036,0.0054335305,-0.87107176,-0.28234014,0.014965929,-0.1490728,0.014393475,0.0824135,-0.08164458,-0.20500368,0.26022434,0.18036197,-0.23310214,0.13409808,0.020305376,0.05916825,-0.3512603,-0.17228317,0.07985277,-0.105399445,-0.0492709,0.49056533,-0.23180485,0.4443315,-0.22079632,-0.24858591,0.18071993,0.23187461,-0.16239162,0.021384705,-0.25782192,0.031630993,-0.61020046,0.15541641,-0.17863631,-0.27259296,-0.28732604,-0.032201026,-0.08483644,0.29640436,0.0077971867,0.47759947,-0.49598873,0.36539894,-0.19680728,-0.2893598,0.37704802,0.20888585,-0.09498034,0.019523814,0.16804816,0.16431698,-0.06412797,0.42765355,-0.28923228,-0.15003589,0.44840747,0.31214216,0.61099887,-0.39107996,0.22799994,0.197693,0.123512425,0.41240093,0.3907775,0.6200401,0.21349181,-0.12463107,-0.19362557,0.02717405,-0.20774499,-0.4681475,0.08031681,-0.27455857,-0.05573372,-0.16692361,-0.13722521,0.27527526,-0.4048174,0.011072661,-0.41509688,0.09040558,-0.025460754,0.07178319,0.053044498,0.19478379,0.22459172,0.33516374,0.1878886,-0.24193472,-0.47503614
average,-0.10839853,-0.10617641,-0.11134452,0.12572528,0.36221653,0.22307578,0.72630525,0.22117864,-0.20560062,-0.18662599,0.1444217,-0.61124724,-0.0005344805,-0.19506438,-0.19761568,-0.14487167,0.42816678,0.060721725,0.04466734,0.09604287,0.25846788,-0.22137219,0.14337383,-0.24730356,0.23944217,-0.44715357,0.12569262,-0.012857547,-0.26783118,-0.13445069,0.42716363,-0.19513042,0.408784,-0.44303188,-0.1041331,0.110761486,0.28559977,-0.49199295,-0.2741179,-0.19526637,-0.14843959,-0.594575,0.21205533,0.06714299,-0.23240319,-0.37933958,-0.15845904,-0.18840478,0.15183839,0.010374393,0.19285114,-0.058141623,0.17509681,0.102898486,-0.3297845,0.32021138,0.20166087,-0.1273727,-0.34420758,0.26278612,0.013034267,-0.023964293,0.2744463,0.31040585,-0.13932216,0.3701383,-0.020435018,0.33279127,-0.12688822,0.20718005,-0.050310086,0.024096562,-0.015489559,0.036066074,0.55062747,-0.33863991,-0.13585585,0.01472135,-0.20752981,0.008623808,-0.27548537,-0.11089169,-0.35055655,0.09358602,-0.45996916,0.32092422,0.10270957,-0.22238508,0.11987851,-0.6054477,0.23223886,-0.16264607,0.08364198,-0.046687294,0.24570741,0.12911992,0.14524378,-0.20654401,-0.01243594,-0.11978708
bonds,-0.29398087,0.041430455,0.044322956,0.5418597,0.39590845,-0.015097766,0.15181164,0.29748383,-0.21282765,-0.2914999,0.36803737,-0.4656083,-0.37394536,0.1415857,0.2588368,-0.3122412,-0.23697339,0.015097376,-0.030577932,0.2564675,0.2742175,-0.5041797,-0.025441049,0.020517016,0.11324183,-0.5851081,0.17831868,-0.0567657,0.04873619,-0.1424555,0.56980693,-0.30837047,0.29009545,-0.09447516,-0.10483215,0.4469463,0.25342426,-0.038467746,-0.297807,-0.07996021,0.15561052,-0.44427133,0.108197145,-0.054762598,-0.14809076,-0.350412,-0.11772726,-0.116023235,0.25974,0.004349364,0.24268866,-0.15483135,-0.1071065,-0.36194378,-0.20695637,0.6586693,-0.20164962,-0.077215694,-0.5251744,0.15919635,-0.17778197,0.17884128,0.32556233,0.22116601,-0.20805039,0.16778341,0.08169537,0.3552876,-0.14013033,0.31538424,0.211164,-0.02908478,0.11002026,0.2997777,0.26127917,0.016646842,0.5162115,-0.37567124,-0.14315705,0.09939701,-0.015474333,-0.49245894,0.00319285,0.08082252,-0.12714176,0.43729982,0.00713203,-0.67924774,0.1818028,-0.21987833,0.43564937,-0.5799067,-0.15089187,0.09666355,-0.112818435,0.3781697,0.16679232,-0.29700926,-0.35770836,0.24708383
